job_id,job_title,company_name,location,skills_required,experience_raw,work_mode,company_rating,job_url
2776,Azure Senior Data Engineer,Tiger Analytics,"Hybrid - Delhi / NCR, Pune, Bengaluru","Pyspark, Azure Databricks, SQL, Azure Data Factory, Azure Data Lake, Microsoft Azure, Senior, Factory",6-10 Yrs,Hybrid,3.7,https://www.naukri.com/job-listings-azure-senior-data-engineer-tiger-analytics-pune-bengaluru-delhi-ncr-6-to-10-years-260526025609
2777,Archiving Squad Data Engineer - Senior,EY,Noida,"Data Engineer, S3, Azure, Capital Markets, Data Engineering, Compliance, Postgresql, Sql Server",2 Yrs,On-site,3.4,https://www.naukri.com/job-listings-archiving-squad-data-engineer-senior-ernst-young-llp-noida-2-to-2-years-260526927463
2778,Senior Consultant- Data Engineer,Evalueserve,Gurugram,"hive, bi, data warehousing, market research, business intelligence, sql, automation, data modeling",8-13 Yrs,On-site,3.0,https://www.naukri.com/job-listings-senior-consultant-data-engineer-evalueserve-com-pvt-ltd-gurugram-8-to-13-years-260526500677
2779,Senior Data Engineer,Alt-s Technology,"Noida, Pune, Bengaluru","Data Engineering, PySpark, Data Warehousing, Data Modeling, Python, Airflow, BigQuery, Kafka",7-12 Yrs,On-site,3.6,https://www.naukri.com/job-listings-senior-data-engineer-alt-s-technology-noida-pune-bengaluru-7-to-12-years-090626925679
2780,Senior Data Engineer-3,Mastercard,Gurugram,"finance, python, data analytics, data analysis, technical leadership, data engineer, ai, power bi",5-10 Yrs,On-site,3.8,https://www.naukri.com/job-listings-senior-data-engineer-3-mastercard-india-services-private-limited-gurugram-5-to-10-years-030626930823
2781,Assistant Data Analyst/ ML Engineer,PNB MetLife,Gurugram,"Data Science, Artificial Intelligence, Machine Learning, Natural Language Processing, Deep Learning, Python, Ml, Languages",2-6 Yrs,On-site,3.3,https://www.naukri.com/job-listings-assistant-data-analyst-ml-engineer-pnb-metlife-gurugram-2-to-6-years-030626017218
2782,Data Engineer / Senior Data Engineer,Oliver Wyman,Gurugram,"Operational excellence, Manager Quality Assurance, SAS, Analytical, Management consulting, Oracle, Project delivery, Analytics",0-8 Yrs,On-site,3.2,https://www.naukri.com/job-listings-data-engineer-senior-data-engineer-oliver-wyman-gurugram-0-to-8-years-020326505587
2783,Walk-in || Data Science Engineer,Tata Consultancy Services,Delhi / NCR,"Python, Data Science, Machine Learning, Machine, Science, Data",13-Jun,On-site,3.3,https://www.naukri.com/job-listings-data-science-engineer-tata-consultancy-services-delhi-ncr-6-to-11-years-080626000106
2784,"Python Data Engineer - DBT, Python, AWS, and SQL",Globallogic,"Delhi / NCR, Pune, Bengaluru","schema, stack, orchestration, aws iam, amazon redshift, data warehousing, data pipeline, sql",3-5 Yrs,On-site,3.5,https://www.naukri.com/job-listings-python-data-engineer-dbt-python-aws-and-sql-globallogic-pune-delhi-ncr-bengaluru-3-to-5-years-050626020565
2785,Gcp Data Engineer,HCLTech,"Hybrid - Delhi / NCR, Chennai, Bengaluru","GCP, Python, Ci Cd Pipeline, Bigquery, Data Flow, ETL, SQL, Continuous Integration",5-8 Yrs,Hybrid,3.4,https://www.naukri.com/job-listings-gcp-data-engineer-hcltech-chennai-bengaluru-delhi-ncr-5-to-8-years-040626026140
2786,Data Science Engineer,Tata Consultancy Services,"Delhi / NCR, Chennai, Bengaluru","Hadoop, Data Modeling, Numpy, Python, SQL, Modeling, Science, Data Science",6-11 Yrs,On-site,3.3,https://www.naukri.com/job-listings-data-science-engineer-tata-consultancy-services-chennai-bengaluru-delhi-ncr-6-to-11-years-190526018321
2787,Data Engineer,Synechron,"Hybrid - Gurugram, Chennai, Bengaluru","Java, GCP, Bigquery, Microservices, Python, PySpark, Springboot, Data Proc",4-9 Yrs,Hybrid,3.4,https://www.naukri.com/job-listings-data-engineer-synechron-gurugram-chennai-bengaluru-4-to-9-years-130526026447
2788,Data Engineer - GCP & Big Query-@Infosys,Infosys,"Hybrid - Delhi / NCR, Noida, Chandigarh","GCP, Bigquery, Big Data, Data, Data Engineering",5-10 Yrs,Hybrid,3.5,https://www.naukri.com/job-listings-data-engineer-gcp-big-query-infosys-infosys-noida-chandigarh-delhi-ncr-5-to-10-years-230526008015
2789,Microsoft Fabric Data Engineer,Tata Consultancy Services,"Delhi / NCR, Pune, Bengaluru","Data Engineering, Microsoft Fabric, Azure Data Factory, Azure Synapse, Pyspark, Azure Data Warehouse, Azure Databricks, Azure Data Lake",5-6 Yrs,On-site,3.3,https://www.naukri.com/job-listings-microsoft-fabric-data-engineer-tata-consultancy-services-pune-bengaluru-delhi-ncr-5-to-6-years-110526003287
2790,Big Data Engineer,Tata Consultancy Services,"Delhi / NCR, Kochi, Bengaluru","Hadoop, Big Data, Hdfs, ETL, Data",4-9 Yrs,On-site,3.3,https://www.naukri.com/job-listings-big-data-engineer-tata-consultancy-services-kochi-bengaluru-delhi-ncr-4-to-9-years-100526005088
2791,MS Fabric Data Engineer : B,Tata Consultancy Services,"New Delhi, Chennai, Bengaluru","Microsoft Fabric, Power Bi, ETL, SQL, Data, Microsoft, Fabric, Bi",8-12 Yrs,On-site,3.3,https://www.naukri.com/job-listings-ms-fabric-data-engineer-b-tata-consultancy-services-new-delhi-chennai-bengaluru-8-to-12-years-100426004995
2792,Big Data Engineer,Infosys,"Delhi / NCR, Kolkata, Chennai","Pyspark, Hive, SCALA, Big Data, Spark, Hadoop, Kafka, Python",10-16 Yrs,On-site,3.5,https://www.naukri.com/job-listings-big-data-engineer-infosys-kolkata-chennai-delhi-ncr-10-to-16-years-080626018906
2793,Azure Data Engineer - Databricks - 4 June (Thurs) - Databricks,Tata Consultancy Services,"Delhi / NCR, Pune, Bengaluru","Azure Data Engineer, Azure Databricks, Data Bricks, Azure Data Factory, Data Engineer, Microsoft Azure, Microsoft, Bricks",5-10 Yrs,On-site,3.3,https://www.naukri.com/job-listings-azure-data-engineer-databricks-4-june-thurs-databricks-tata-consultancy-services-pune-bengaluru-delhi-ncr-5-to-10-years-020626027629
2794,Data Engineering - Intern,Iris Software,Noida,"Data Engineering, Shell, Programming, Programming Language, Oracle, Python, Sql, Program",0-1 Yrs,On-site,3.7,https://www.naukri.com/job-listings-data-engineering-intern-iris-software-technologies-private-limited-noida-0-to-1-years-180526916697
2795,Data Science Engineer,Tata Consultancy Services,Delhi / NCR,"Data Science, Machine Learning, Deep Learning, Science, Machine, Data",6-11 Yrs,On-site,3.3,https://www.naukri.com/job-listings-data-science-engineer-tata-consultancy-services-delhi-ncr-6-to-11-years-100626010707
2796,Data Engineer,Accenture,Gurugram,"data engineer, snowflake, data warehouse, data pipelines, skill development, talend, data processing, collection",5-10 Yrs,On-site,3.7,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-gurugram-5-to-10-years-080626915083
2797,Data Migration Engineer - NTT Data services,"NTT DATA, Inc.","Hybrid - Gurugram, Bengaluru","Airflow, DBT, Informatica, Python, Data Services, Migration, Data migration, Data",5-10 Yrs,Hybrid,3.9,https://www.naukri.com/job-listings-data-migration-engineer-ntt-data-services-ntt-data-inc-gurugram-bengaluru-5-to-10-years-040626024893
2798,Microsoft Purview Data Governance Engineer,PwC India,"Hyderabad, Gurugram, Bengaluru","Microsoft Purview, Data Governance, Data Governance Analyst, Microsoft, Governance, Data Engineering, Data",3-7 Yrs,On-site,3.3,https://www.naukri.com/job-listings-microsoft-purview-data-governance-engineer-pwc-india-hyderabad-gurugram-bengaluru-3-to-7-years-120526028047
2799,Data Analyst,Tata International,New Delhi,"Dashboards, Marketing Analytics, Sales Analytics, Data analysis, Marketing, Analytics, Data, Sales",1-5 Yrs,On-site,3.5,https://www.naukri.com/job-listings-data-analyst-tata-international-new-delhi-1-to-5-years-290526007266
2800,Data Analyst (English Required),Peroptyx,Remote,"Data Analysis, English, Data Analytics, Data Mapping, Data, Analytics, Mapping, Analysis",0-5 Yrs,Remote,3.2,https://www.naukri.com/job-listings-data-analyst-english-required-peroptyx-delhi-ncr-0-to-5-years-180526028999
2801,Data Analyst,Optum,Noida,"data analyst, Azure, Agile Methodologies, Ai, Cms, Cloud Platform, Ai Tools, Analytics",4-9 Yrs,On-site,4.0,https://www.naukri.com/job-listings-data-analyst-optum-global-solutions-india-private-limited-noida-4-to-9-years-290526920832
2802,Data Analyst,Magic Infomedia,New Delhi,"Business Analyst, Data Analyst, Data analysis, Data, Business analysis",0-2 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-analyst-magic-infomedia-new-delhi-0-to-2-years-290525504067
2803,Data Analyst,TP,Gurugram,"Call Center, Customer Service, Sales, Customer Experience, Customer Experience Management, Sales Targets, Contact Center, Software Installation",1-4 Yrs,On-site,3.9,https://www.naukri.com/job-listings-data-analyst-teleperformance-global-business-private-limited-gurugram-1-to-4-years-270526936095
2804,Data Analyst Course,Eduluk,New Delhi,"master data, metadata, python, data analysis, data management, data analytics, data validation, configuration",0-3 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-analyst-course-eduluk-new-delhi-0-to-3-years-240725503929
2805,Data Analyst,Sociomix,New Delhi,"Data analysis, Statistical analysis, Excel, Data Analyst, data visualization, SQL, Statistics, Data",0-5 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-analyst-sociomix-new-delhi-0-to-5-years-240524500357
2806,NTT DATA Hiring Dispute / Chargeback Analyst,"NTT DATA, Inc.",Gurugram,"Chargeback, Dispute Resolution, French Language, Recovery Process, Banking Operations, Dispute Settlement, Dispute Management, Financial Operations",1-5 Yrs,On-site,3.9,https://www.naukri.com/job-listings-ntt-data-hiring-dispute-chargeback-analyst-ntt-data-inc-gurugram-1-to-5-years-180326017751
2807,Data Analyst,Exly,Gurugram,"Computer science, Data analysis, tableau, Postgresql, SAAS, Agile, Healthcare, Data quality",0-4 Yrs,On-site,3.0,https://www.naukri.com/job-listings-data-analyst-exly-yc-w19-gurugram-0-to-4-years-110526501305
2808,Analyst Data Governance & Mgmt,AMERICAN EXPRESS,Gurugram,"Business process, Operational excellence, Application management, Compliance, Senior Analyst, Time management, Analytical, data governance",1-7 Yrs,On-site,4.1,https://www.naukri.com/job-listings-analyst-data-governance-mgmt-american-express-india-gurugram-1-to-7-years-290526501522
2809,Data Analyst (Deployment),Legistify,Gurugram,"metadata, python, data analysis, data management, data analytics, data validation, configuration, data mining",0-2 Yrs,On-site,2.3,https://www.naukri.com/job-listings-data-analyst-deployment-legistify-gurugram-0-to-2-years-221124503740
2810,Data Analyst,Legistify,Gurugram,"metadata, python, data analysis, data management, data analytics, data validation, configuration, data mining",0-1 Yrs,On-site,2.3,https://www.naukri.com/job-listings-data-analyst-legistify-gurugram-0-to-1-years-221124503733
2811,Data Analyst,Claight Corporation Expert Market Research,Noida,"Data analysis, Data Analyst, Analysis, Data",0-1 Yrs,On-site,4.1,https://www.naukri.com/job-listings-data-analyst-claight-corporation-expert-market-research-noida-0-to-1-years-190225502681
2812,Data Analyst,MNC Group,Gurugram(Cyber City),"Power Bi, Advanced Excel, Data Analytics, SQL, Communication Skills, Excel, Data Analysis, Data",0 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-analyst-persol-gurugram-0-to-0-years-140526016673
2813,Data Analyst,Right Step Consulting,Gurugram,"Product management, ERP, Data analysis, PHP, Data Analyst, Open source, Data mining, SQL",0-5 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-analyst-right-step-consulting-gurugram-0-to-5-years-110417500945
2814,Data Analyst,Diensten Tech,Gurugram,"Data Analyst, Data analysis, Data",0-1 Yrs,On-site,2.9,https://www.naukri.com/job-listings-data-analyst-diensten-tech-limited-gurugram-0-to-1-years-030325500332
2815,Data Analyst,Snware Research Services,Gurugram,"Data validation, Quality standards, Project tracking, Quality check, Debugging, query, Data Analyst, SPSS",0-3 Yrs,On-site,3.9,https://www.naukri.com/job-listings-data-analyst-snware-research-services-pvt-ltd-gurugram-0-to-3-years-030125503189
2816,Data Analyst,Indian School of Business & Finance (ISBF),"Prayagraj, Varanasi, Ghaziabad, Kanpur, Lucknow, Agra","Data analysis, metadata, SAS, Data management, Compliance, Analytical, E-governance, data governance",2-5 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-analyst-indian-school-of-business-and-finance-prayagraj-varanasi-ghaziabad-kanpur-lucknow-agra-2-to-5-years-010626503487
2817,Lead / Senior Data Engineer (Platform Focus),Comviva Technology,Gurugram,"Automation, Backend, Data validation, Warehouse, Analytical, OLAP, Analytics, Auditing",10-15 Yrs,On-site,2.8,https://www.naukri.com/job-listings-lead-senior-data-engineer-platform-focus-comviva-technologies-limited-gurugram-10-to-15-years-060226503087
2818,Senior Data Science Associate,ZS,"Delhi / NCR, Pune, Bengaluru","Data Science, Generative Ai, Machine Learning, Machine, Science, Data, Artificial Intelligence, Senior",1-2 Yrs,On-site,3.1,https://www.naukri.com/job-listings-senior-data-science-associate-zs-pune-bengaluru-delhi-ncr-1-to-2-years-080626020187
2819,Lead - Data Engineer,Iris Software,Noida,"data engineer, snowflake, python, airflow, ai, databricks, machine learning, data engineering",5-8 Yrs,On-site,3.7,https://www.naukri.com/job-listings-lead-data-engineer-iris-software-technologies-private-limited-noida-5-to-8-years-030626913494
2820,Senior Data Engineer,TEKsystems,"Hybrid - Delhi / NCR, Hyderabad, Pune","Data Engineering, airflow, ETL, Python, Data Ingestion, Data Pipeline, Bigquery, Data Warehousing",6-11 Yrs,Hybrid,3.6,https://www.naukri.com/job-listings-senior-data-engineer-allegis-group-hyderabad-pune-delhi-ncr-6-to-11-years-080426012964
2821,Data Engineer -Senior Dev,Globallogic,Noida,"advance sql, continuous integration, glue, pyspark, ci/cd, data warehousing, data pipeline, sql",5-10 Yrs,On-site,3.5,https://www.naukri.com/job-listings-data-engineer-senior-dev-globallogic-noida-5-to-10-years-180526000188
2822,Senior Data Science Engineer,Adobe,Noida,"Automation, Business analytics, Analytical, Data processing, Data quality, Adobe, Analytics, Monitoring",12-17 Yrs,On-site,3.7,https://www.naukri.com/job-listings-senior-data-science-engineer-adobe-systems-india-pvt-ltd-noida-12-to-17-years-260226506177
2823,Data Engineer Senior,EY,Noida,"Computer science, Automation, Assurance, Data validation, Consulting, Data processing, Data quality, RFP",6-11 Yrs,On-site,3.4,https://www.naukri.com/job-listings-data-engineer-senior-ernst-young-noida-6-to-11-years-190126500948
2824,Sr. Data Engineer/Architect- Databricks_Azure,Crescendo Global,"Hybrid - Delhi / NCR, Pune, Bengaluru","Azure Data Factory, Pyspark, Data Engineering, Azure Databricks, azure, Databricks Engineer, Data Bricks, Python",7-12 Yrs,Hybrid,3.6,https://www.naukri.com/job-listings-sr-data-engineer-architect-databricks-azure-crescendo-global-leadership-hiring-india-pune-bengaluru-delhi-ncr-7-to-12-years-060626009207
2825,Sr. Data Engineer - Databricks/Azure - 5+ Years - PAN India (Hybrid),Crescendo Global,"Hybrid - Delhi / NCR, Pune, Bengaluru","Data Engineering, Azure Databricks, Pyspark, Data Bricks, Python, SQL, SR, Bricks",5-10 Yrs,Hybrid,3.6,https://www.naukri.com/job-listings-sr-data-engineer-databricks-azure-5-years-pan-india-hybrid-crescendo-global-leadership-hiring-india-pune-bengaluru-delhi-ncr-5-to-10-years-060626006326
2826,Data Analyst / Data Engineer,Idreambiz,Delhi / NCR,"Etl Pipelines, Pyspark, SQL Queries, Python, Data analysis, Pipeline, Query, Data Engineering",2-4 Yrs,On-site,3.4,https://www.naukri.com/job-listings-data-analyst-data-engineer-idreambiz-delhi-ncr-2-to-4-years-020626007526
2827,Senior Data Engineer - Databricks,Material+,Gurugram,"metadata, Data management, data security, Analytical, Data processing, Data quality, Continuous improvement, Analytics",5-10 Yrs,On-site,2.7,https://www.naukri.com/job-listings-senior-data-engineer-databricks-material-plus-gurugram-5-to-10-years-300426502017
2828,ETL Data Stage - Senior Engineer,Iris Software,Gurugram,"ETL, cloud services, oracle, version control, cloud platforms, etl developer, data quality, git",6-8 Yrs,On-site,3.7,https://www.naukri.com/job-listings-etl-data-stage-senior-engineer-iris-software-technologies-private-limited-gurugram-6-to-8-years-270526927781
2829,Senior Azure Data Engineer,Fractal Analytics,Noida,"Usage, devops, Infrastructure, Database, Data processing, Data quality, Management, Distribution system",6-9 Yrs,On-site,4.0,https://www.naukri.com/job-listings-senior-azure-data-engineer-fractal-analytics-ltd-noida-6-to-9-years-180526502943
